investor_id,name,pan,state,city,city_tier,gender,dob,kyc_status,risk_profile,registration_date
INV00211,Investor 211,ABCDE0211F,Karnataka,City_86,T30,Female,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV00212,Investor 212,ABCDE0212F,Tamil Nadu,City_37,B30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00213,Investor 213,ABCDE0213F,Gujarat,City_85,B30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00214,Investor 214,ABCDE0214F,Rajasthan,City_98,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00215,Investor 215,ABCDE0215F,Tamil Nadu,City_10,T30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV00216,Investor 216,ABCDE0216F,Tamil Nadu,City_76,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00217,Investor 217,ABCDE0217F,Tamil Nadu,City_18,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00218,Investor 218,ABCDE0218F,UP,City_38,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00219,Investor 219,ABCDE0219F,Tamil Nadu,City_69,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00220,Investor 220,ABCDE0220F,Punjab,City_72,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00221,Investor 221,ABCDE0221F,West Bengal,City_4,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00222,Investor 222,ABCDE0222F,Gujarat,City_100,B30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00223,Investor 223,ABCDE0223F,Punjab,City_30,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00224,Investor 224,ABCDE0224F,Tamil Nadu,City_76,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00225,Investor 225,ABCDE0225F,Delhi,City_27,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00226,Investor 226,ABCDE0226F,Karnataka,City_58,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00227,Investor 227,ABCDE0227F,West Bengal,City_81,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00228,Investor 228,ABCDE0228F,Maharashtra,City_56,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00229,Investor 229,ABCDE0229F,Gujarat,City_37,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00230,Investor 230,ABCDE0230F,Karnataka,City_63,B30,Other,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV00231,Investor 231,ABCDE0231F,Maharashtra,City_16,T30,Other,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV00232,Investor 232,ABCDE0232F,Karnataka,City_67,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00233,Investor 233,ABCDE0233F,Karnataka,City_15,B30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00234,Investor 234,ABCDE0234F,West Bengal,City_72,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00235,Investor 235,ABCDE0235F,Rajasthan,City_94,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00236,Investor 236,ABCDE0236F,UP,City_13,T30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00237,Investor 237,ABCDE0237F,Tamil Nadu,City_93,T30,Female,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV00238,Investor 238,ABCDE0238F,Punjab,City_68,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00239,Investor 239,ABCDE0239F,Punjab,City_93,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00240,Investor 240,ABCDE0240F,Gujarat,City_14,T30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV00241,Investor 241,ABCDE0241F,UP,City_28,B30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV00242,Investor 242,ABCDE0242F,Delhi,City_93,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00243,Investor 243,ABCDE0243F,Punjab,City_92,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00244,Investor 244,ABCDE0244F,Delhi,City_17,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00245,Investor 245,ABCDE0245F,Rajasthan,City_1,B30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00246,Investor 246,ABCDE0246F,Punjab,City_86,B30,Other,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV00247,Investor 247,ABCDE0247F,Maharashtra,City_57,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00248,Investor 248,ABCDE0248F,Kerala,City_54,B30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00249,Investor 249,ABCDE0249F,UP,City_93,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00250,Investor 250,ABCDE0250F,UP,City_40,B30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00251,Investor 251,ABCDE0251F,West Bengal,City_30,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00252,Investor 252,ABCDE0252F,Gujarat,City_81,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00253,Investor 253,ABCDE0253F,Karnataka,City_43,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00254,Investor 254,ABCDE0254F,Rajasthan,City_54,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00255,Investor 255,ABCDE0255F,West Bengal,City_48,B30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00256,Investor 256,ABCDE0256F,Maharashtra,City_80,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00257,Investor 257,ABCDE0257F,Kerala,City_25,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00258,Investor 258,ABCDE0258F,Karnataka,City_14,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00259,Investor 259,ABCDE0259F,Punjab,City_9,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00260,Investor 260,ABCDE0260F,Karnataka,City_99,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00261,Investor 261,ABCDE0261F,West Bengal,City_75,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00262,Investor 262,ABCDE0262F,Rajasthan,City_13,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00263,Investor 263,ABCDE0263F,Rajasthan,City_35,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00264,Investor 264,ABCDE0264F,Gujarat,City_59,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00265,Investor 265,ABCDE0265F,Rajasthan,City_41,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00266,Investor 266,ABCDE0266F,Tamil Nadu,City_19,T30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV00267,Investor 267,ABCDE0267F,Kerala,City_44,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00268,Investor 268,ABCDE0268F,Karnataka,City_59,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00269,Investor 269,ABCDE0269F,UP,City_51,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00270,Investor 270,ABCDE0270F,Rajasthan,City_61,T30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV00271,Investor 271,ABCDE0271F,Rajasthan,City_100,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00272,Investor 272,ABCDE0272F,West Bengal,City_98,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00273,Investor 273,ABCDE0273F,Rajasthan,City_6,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00274,Investor 274,ABCDE0274F,Delhi,City_90,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00275,Investor 275,ABCDE0275F,West Bengal,City_93,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00276,Investor 276,ABCDE0276F,Gujarat,City_46,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00277,Investor 277,ABCDE0277F,Punjab,City_30,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00278,Investor 278,ABCDE0278F,Tamil Nadu,City_31,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00279,Investor 279,ABCDE0279F,UP,City_92,B30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV00280,Investor 280,ABCDE0280F,UP,City_90,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00281,Investor 281,ABCDE0281F,Gujarat,City_45,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00282,Investor 282,ABCDE0282F,Punjab,City_24,T30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV00283,Investor 283,ABCDE0283F,Tamil Nadu,City_97,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00284,Investor 284,ABCDE0284F,Punjab,City_10,T30,Male,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV00285,Investor 285,ABCDE0285F,Maharashtra,City_89,T30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV00286,Investor 286,ABCDE0286F,Punjab,City_74,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00287,Investor 287,ABCDE0287F,West Bengal,City_55,T30,Other,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV00288,Investor 288,ABCDE0288F,Rajasthan,City_64,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00289,Investor 289,ABCDE0289F,Gujarat,City_61,B30,Other,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV00290,Investor 290,ABCDE0290F,Tamil Nadu,City_76,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00291,Investor 291,ABCDE0291F,Rajasthan,City_54,B30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV00292,Investor 292,ABCDE0292F,UP,City_56,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00293,Investor 293,ABCDE0293F,UP,City_76,T30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV00294,Investor 294,ABCDE0294F,Rajasthan,City_70,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00295,Investor 295,ABCDE0295F,Maharashtra,City_46,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00296,Investor 296,ABCDE0296F,Tamil Nadu,City_89,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00297,Investor 297,ABCDE0297F,UP,City_23,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00298,Investor 298,ABCDE0298F,UP,City_72,T30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV00299,Investor 299,ABCDE0299F,Tamil Nadu,City_14,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00300,Investor 300,ABCDE0300F,Rajasthan,City_30,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00301,Investor 301,ABCDE0301F,Delhi,City_81,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00302,Investor 302,ABCDE0302F,Kerala,City_36,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00303,Investor 303,ABCDE0303F,Kerala,City_11,B30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV00304,Investor 304,ABCDE0304F,Rajasthan,City_75,B30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00305,Investor 305,ABCDE0305F,Delhi,City_9,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00306,Investor 306,ABCDE0306F,West Bengal,City_90,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00307,Investor 307,ABCDE0307F,West Bengal,City_99,B30,Male,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV00308,Investor 308,ABCDE0308F,Maharashtra,City_64,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00309,Investor 309,ABCDE0309F,Delhi,City_8,T30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV00310,Investor 310,ABCDE0310F,Tamil Nadu,City_60,T30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00311,Investor 311,ABCDE0311F,Rajasthan,City_51,B30,Other,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV00312,Investor 312,ABCDE0312F,Rajasthan,City_25,B30,Other,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV00313,Investor 313,ABCDE0313F,Gujarat,City_60,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00314,Investor 314,ABCDE0314F,Delhi,City_33,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00315,Investor 315,ABCDE0315F,Punjab,City_79,B30,Female,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV00316,Investor 316,ABCDE0316F,Karnataka,City_63,B30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00317,Investor 317,ABCDE0317F,West Bengal,City_97,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00318,Investor 318,ABCDE0318F,West Bengal,City_86,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00319,Investor 319,ABCDE0319F,Punjab,City_88,B30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00320,Investor 320,ABCDE0320F,Gujarat,City_3,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00321,Investor 321,ABCDE0321F,Delhi,City_34,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00322,Investor 322,ABCDE0322F,Delhi,City_56,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00323,Investor 323,ABCDE0323F,Delhi,City_77,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00324,Investor 324,ABCDE0324F,Rajasthan,City_76,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00325,Investor 325,ABCDE0325F,UP,City_57,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00326,Investor 326,ABCDE0326F,Rajasthan,City_61,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00327,Investor 327,ABCDE0327F,Punjab,City_20,B30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00328,Investor 328,ABCDE0328F,Gujarat,City_67,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00329,Investor 329,ABCDE0329F,Punjab,City_99,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00330,Investor 330,ABCDE0330F,Delhi,City_60,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00331,Investor 331,ABCDE0331F,UP,City_85,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00332,Investor 332,ABCDE0332F,UP,City_62,B30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00333,Investor 333,ABCDE0333F,Maharashtra,City_77,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00334,Investor 334,ABCDE0334F,Kerala,City_7,B30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00335,Investor 335,ABCDE0335F,West Bengal,City_91,B30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00336,Investor 336,ABCDE0336F,Gujarat,City_3,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00337,Investor 337,ABCDE0337F,UP,City_25,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00338,Investor 338,ABCDE0338F,Kerala,City_56,T30,Female,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV00339,Investor 339,ABCDE0339F,Punjab,City_36,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00340,Investor 340,ABCDE0340F,Karnataka,City_45,B30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00341,Investor 341,ABCDE0341F,Rajasthan,City_30,T30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00342,Investor 342,ABCDE0342F,Tamil Nadu,City_44,T30,Female,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV00343,Investor 343,ABCDE0343F,Gujarat,City_10,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00344,Investor 344,ABCDE0344F,Gujarat,City_79,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00345,Investor 345,ABCDE0345F,Karnataka,City_80,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00346,Investor 346,ABCDE0346F,Punjab,City_38,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00347,Investor 347,ABCDE0347F,Gujarat,City_35,T30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00348,Investor 348,ABCDE0348F,UP,City_28,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00349,Investor 349,ABCDE0349F,Karnataka,City_15,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00350,Investor 350,ABCDE0350F,UP,City_19,T30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV00351,Investor 351,ABCDE0351F,Maharashtra,City_51,T30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00352,Investor 352,ABCDE0352F,Tamil Nadu,City_8,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00353,Investor 353,ABCDE0353F,Rajasthan,City_90,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00354,Investor 354,ABCDE0354F,Gujarat,City_30,T30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00355,Investor 355,ABCDE0355F,Tamil Nadu,City_2,B30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00356,Investor 356,ABCDE0356F,UP,City_61,T30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00357,Investor 357,ABCDE0357F,Maharashtra,City_89,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00358,Investor 358,ABCDE0358F,Karnataka,City_42,T30,Other,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV00359,Investor 359,ABCDE0359F,West Bengal,City_90,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00360,Investor 360,ABCDE0360F,Karnataka,City_86,T30,Female,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV00361,Investor 361,ABCDE0361F,Delhi,City_6,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00362,Investor 362,ABCDE0362F,Punjab,City_16,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00363,Investor 363,ABCDE0363F,Tamil Nadu,City_62,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00364,Investor 364,ABCDE0364F,Punjab,City_61,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00365,Investor 365,ABCDE0365F,Delhi,City_9,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00366,Investor 366,ABCDE0366F,Tamil Nadu,City_2,B30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00367,Investor 367,ABCDE0367F,West Bengal,City_67,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00368,Investor 368,ABCDE0368F,West Bengal,City_2,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00369,Investor 369,ABCDE0369F,Punjab,City_55,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00370,Investor 370,ABCDE0370F,West Bengal,City_87,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00371,Investor 371,ABCDE0371F,Punjab,City_62,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00372,Investor 372,ABCDE0372F,Punjab,City_45,B30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00373,Investor 373,ABCDE0373F,Kerala,City_67,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00374,Investor 374,ABCDE0374F,Rajasthan,City_79,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00375,Investor 375,ABCDE0375F,UP,City_30,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00376,Investor 376,ABCDE0376F,Tamil Nadu,City_80,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00377,Investor 377,ABCDE0377F,Rajasthan,City_50,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00378,Investor 378,ABCDE0378F,Rajasthan,City_84,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00379,Investor 379,ABCDE0379F,Rajasthan,City_20,T30,Other,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV00380,Investor 380,ABCDE0380F,Kerala,City_79,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV00381,Investor 381,ABCDE0381F,Kerala,City_17,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00382,Investor 382,ABCDE0382F,Kerala,City_4,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00383,Investor 383,ABCDE0383F,Tamil Nadu,City_46,B30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV00384,Investor 384,ABCDE0384F,UP,City_40,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00385,Investor 385,ABCDE0385F,UP,City_14,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00386,Investor 386,ABCDE0386F,UP,City_82,T30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV00387,Investor 387,ABCDE0387F,UP,City_54,B30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV00388,Investor 388,ABCDE0388F,UP,City_88,T30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00389,Investor 389,ABCDE0389F,Gujarat,City_42,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00390,Investor 390,ABCDE0390F,Kerala,City_65,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00391,Investor 391,ABCDE0391F,UP,City_38,B30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00392,Investor 392,ABCDE0392F,Tamil Nadu,City_72,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00393,Investor 393,ABCDE0393F,Kerala,City_4,T30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00394,Investor 394,ABCDE0394F,Punjab,City_36,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00395,Investor 395,ABCDE0395F,UP,City_79,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00396,Investor 396,ABCDE0396F,Maharashtra,City_89,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00397,Investor 397,ABCDE0397F,Kerala,City_96,B30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV00398,Investor 398,ABCDE0398F,Karnataka,City_62,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00399,Investor 399,ABCDE0399F,Tamil Nadu,City_12,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00400,Investor 400,ABCDE0400F,Punjab,City_71,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV00401,Investor 401,ABCDE0401F,UP,City_11,B30,Female,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV00402,Investor 402,ABCDE0402F,Kerala,City_74,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00403,Investor 403,ABCDE0403F,Kerala,City_64,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00404,Investor 404,ABCDE0404F,Gujarat,City_21,T30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV00405,Investor 405,ABCDE0405F,Maharashtra,City_69,T30,Male,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV00406,Investor 406,ABCDE0406F,Gujarat,City_100,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00407,Investor 407,ABCDE0407F,West Bengal,City_98,T30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV00408,Investor 408,ABCDE0408F,Punjab,City_70,T30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV00409,Investor 409,ABCDE0409F,Karnataka,City_60,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00410,Investor 410,ABCDE0410F,Delhi,City_69,T30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV00411,Investor 411,ABCDE0411F,West Bengal,City_62,B30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00412,Investor 412,ABCDE0412F,Kerala,City_66,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV00413,Investor 413,ABCDE0413F,West Bengal,City_34,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00414,Investor 414,ABCDE0414F,West Bengal,City_80,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV00415,Investor 415,ABCDE0415F,Karnataka,City_50,T30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV00416,Investor 416,ABCDE0416F,Delhi,City_71,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV00417,Investor 417,ABCDE0417F,West Bengal,City_41,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV00418,Investor 418,ABCDE0418F,Gujarat,City_19,B30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV00419,Investor 419,ABCDE0419F,Delhi,City_23,B30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV00420,Investor 420,ABCDE0420F,Karnataka,City_29,B30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
